pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
80.945, 4.07560118e-01, 5.46620146e-05, 2.56154942e+03
80.955, 4.07607410e-01, 5.46663233e-05, 2.56148325e+03
80.965, 4.07654656e-01, 5.46706281e-05, 2.56141716e+03
80.975, 4.07701928e-01, 5.46749355e-05, 2.56135104e+03
80.985, 4.07749189e-01, 5.46792423e-05, 2.56128494e+03
80.995, 4.07796441e-01, 5.46835484e-05, 2.56121887e+03
81.005, 4.07843646e-01, 5.46878506e-05, 2.56115286e+03
81.015, 4.07890878e-01, 5.46921554e-05, 2.56108683e+03
81.025, 4.07938099e-01, 5.46964596e-05, 2.56102082e+03
81.035, 4.07985311e-01, 5.47007631e-05, 2.56095483e+03
81.045, 4.08032476e-01, 5.47050627e-05, 2.56088891e+03
81.055, 4.08079667e-01, 5.47093649e-05, 2.56082297e+03
81.065, 4.08126848e-01, 5.47136665e-05, 2.56075704e+03
81.075, 4.08173983e-01, 5.47179642e-05, 2.56069119e+03
81.085, 4.08221145e-01, 5.47222644e-05, 2.56062531e+03
81.095, 4.08268296e-01, 5.47265641e-05, 2.56055945e+03
81.105, 4.08315437e-01, 5.47308630e-05, 2.56049361e+03
81.115, 4.08362532e-01, 5.47351581e-05, 2.56042785e+03
81.125, 4.08409653e-01, 5.47394558e-05, 2.56036205e+03
81.135, 4.08456763e-01, 5.47437528e-05, 2.56029628e+03
81.145, 4.08503828e-01, 5.47480459e-05, 2.56023058e+03
81.155, 4.08550919e-01, 5.47523417e-05, 2.56016485e+03
81.165, 4.08598000e-01, 5.47566367e-05, 2.56009914e+03
81.175, 4.08645071e-01, 5.47609312e-05, 2.56003345e+03
81.185, 4.08692096e-01, 5.47652217e-05, 2.55996784e+03
81.195, 4.08739146e-01, 5.47695149e-05, 2.55990220e+03
81.205, 4.08786187e-01, 5.47738074e-05, 2.55983658e+03
81.215, 4.08833182e-01, 5.47780959e-05, 2.55977103e+03
81.225, 4.08880203e-01, 5.47823871e-05, 2.55970545e+03
81.235, 4.08927213e-01, 5.47866777e-05, 2.55963989e+03
81.245, 4.08974214e-01, 5.47909676e-05, 2.55957435e+03
81.255, 4.09021169e-01, 5.47952536e-05, 2.55950889e+03
81.265, 4.09068149e-01, 5.47995422e-05, 2.55944340e+03
81.275, 4.09115120e-01, 5.48038302e-05, 2.55937793e+03
81.285, 4.09162081e-01, 5.48081175e-05, 2.55931248e+03
81.295, 4.09208995e-01, 5.48124009e-05, 2.55924710e+03
81.305, 4.09255936e-01, 5.48166869e-05, 2.55918169e+03
81.315, 4.09302867e-01, 5.48209723e-05, 2.55911631e+03
81.325, 4.09349751e-01, 5.48252538e-05, 2.55905099e+03
81.335, 4.09396662e-01, 5.48295379e-05, 2.55898565e+03
81.345, 4.09443563e-01, 5.48338213e-05, 2.55892033e+03
81.355, 4.09490453e-01, 5.48381041e-05, 2.55885503e+03
81.365, 4.09537298e-01, 5.48423830e-05, 2.55878981e+03
81.375, 4.09584169e-01, 5.48466645e-05, 2.55872455e+03
81.385, 4.09631030e-01, 5.48509453e-05, 2.55865931e+03
81.395, 4.09677845e-01, 5.48552223e-05, 2.55859415e+03
81.405, 4.09724686e-01, 5.48595018e-05, 2.55852896e+03
81.415, 4.09771516e-01, 5.48637808e-05, 2.55846379e+03
81.425, 4.09818337e-01, 5.48680590e-05, 2.55839864e+03
81.435, 4.09865112e-01, 5.48723334e-05, 2.55833356e+03
81.445, 4.09911913e-01, 5.48766104e-05, 2.55826845e+03
81.455, 4.09958704e-01, 5.48808867e-05, 2.55820337e+03
81.465, 4.10005449e-01, 5.48851591e-05, 2.55813836e+03
81.475, 4.10052220e-01, 5.48894342e-05, 2.55807331e+03
81.485, 4.10098981e-01, 5.48937086e-05, 2.55800829e+03
81.495, 4.10145733e-01, 5.48979823e-05, 2.55794329e+03
81.505, 4.10192438e-01, 5.49022522e-05, 2.55787836e+03
81.515, 4.10239169e-01, 5.49065247e-05, 2.55781341e+03
81.525, 4.10285890e-01, 5.49107965e-05, 2.55774847e+03
81.535, 4.10332602e-01, 5.49150677e-05, 2.55768356e+03
81.545, 4.10379267e-01, 5.49193349e-05, 2.55761871e+03
81.555, 4.10425959e-01, 5.49236048e-05, 2.55755384e+03
81.565, 4.10472640e-01, 5.49278741e-05, 2.55748899e+03
81.575, 4.10519276e-01, 5.49321394e-05, 2.55742421e+03
81.585, 4.10565938e-01, 5.49364073e-05, 2.55735940e+03
81.595, 4.10612590e-01, 5.49406747e-05, 2.55729462e+03
81.605, 4.10659231e-01, 5.49449413e-05, 2.55722985e+03
81.615, 4.10705828e-01, 5.49492041e-05, 2.55716515e+03
81.625, 4.10752449e-01, 5.49534695e-05, 2.55710043e+03
81.635, 4.10799061e-01, 5.49577342e-05, 2.55703573e+03
81.645, 4.10845628e-01, 5.49619950e-05, 2.55697110e+03
81.655, 4.10892220e-01, 5.49662585e-05, 2.55690644e+03
81.665, 4.10938802e-01, 5.49705213e-05, 2.55684180e+03
81.675, 4.10985374e-01, 5.49747834e-05, 2.55677718e+03
81.685, 4.11031901e-01, 5.49790417e-05, 2.55671264e+03
81.695, 4.11078454e-01, 5.49833026e-05, 2.55664806e+03
81.705, 4.11124996e-01, 5.49875628e-05, 2.55658351e+03
81.715, 4.11171494e-01, 5.49918191e-05, 2.55651902e+03
81.725, 4.11218016e-01, 5.49960781e-05, 2.55645451e+03
81.735, 4.11264529e-01, 5.50003364e-05, 2.55639002e+03
81.745, 4.11311032e-01, 5.50045940e-05, 2.55632555e+03
81.755, 4.11357490e-01, 5.50088478e-05, 2.55626116e+03
81.765, 4.11403973e-01, 5.50131042e-05, 2.55619673e+03
81.775, 4.11450446e-01, 5.50173599e-05, 2.55613232e+03
81.785, 4.11496909e-01, 5.50216150e-05, 2.55606794e+03
81.795, 4.11543328e-01, 5.50258662e-05, 2.55600362e+03
81.805, 4.11589771e-01, 5.50301200e-05, 2.55593928e+03
81.815, 4.11636205e-01, 5.50343732e-05, 2.55587496e+03
81.825, 4.11682593e-01, 5.50386224e-05, 2.55581071e+03
81.835, 4.11729007e-01, 5.50428743e-05, 2.55574643e+03
81.845, 4.11775411e-01, 5.50471255e-05, 2.55568217e+03
81.855, 4.11821806e-01, 5.50513761e-05, 2.55561793e+03
81.865, 4.11868155e-01, 5.50556228e-05, 2.55555377e+03
81.875, 4.11914529e-01, 5.50598721e-05, 2.55548957e+03
81.885, 4.11960894e-01, 5.50641208e-05, 2.55542540e+03
81.895, 4.12007213e-01, 5.50683656e-05, 2.55536129e+03
81.905, 4.12053558e-01, 5.50726130e-05, 2.55529716e+03
81.915, 4.12099893e-01, 5.50768597e-05, 2.55523305e+03
81.925, 4.12146218e-01, 5.50811058e-05, 2.55516896e+03
81.935, 4.12192498e-01, 5.50853480e-05, 2.55510494e+03
81.945, 4.12238804e-01, 5.50895929e-05, 2.55504089e+03
81.955, 4.12285099e-01, 5.50938370e-05, 2.55497686e+03
81.965, 4.12331350e-01, 5.50980773e-05, 2.55491291e+03
81.975, 4.12377626e-01, 5.51023202e-05, 2.55484892e+03
81.985, 4.12423892e-01, 5.51065625e-05, 2.55478496e+03
81.995, 4.12470148e-01, 5.51108041e-05, 2.55472101e+03
82.005, 4.12516359e-01, 5.51150419e-05, 2.55465714e+03
82.015, 4.12562596e-01, 5.51192822e-05, 2.55459324e+03
82.025, 4.12608822e-01, 5.51235219e-05, 2.55452935e+03
82.035, 4.12655039e-01, 5.51277610e-05, 2.55446549e+03
82.045, 4.12701211e-01, 5.51319961e-05, 2.55440170e+03
82.055, 4.12747408e-01, 5.51362339e-05, 2.55433789e+03
82.065, 4.12793596e-01, 5.51404710e-05, 2.55427409e+03
82.075, 4.12839738e-01, 5.51447043e-05, 2.55421036e+03
82.085, 4.12885906e-01, 5.51489402e-05, 2.55414660e+03
82.095, 4.12932064e-01, 5.51531754e-05, 2.55408287e+03
82.105, 4.12978212e-01, 5.51574100e-05, 2.55401916e+03
82.115, 4.13024315e-01, 5.51616407e-05, 2.55395551e+03
82.125, 4.13070444e-01, 5.51658740e-05, 2.55389184e+03
82.135, 4.13116562e-01, 5.51701066e-05, 2.55382819e+03
82.145, 4.13162636e-01, 5.51743354e-05, 2.55376461e+03
82.155, 4.13208735e-01, 5.51785668e-05, 2.55370100e+03
82.165, 4.13254824e-01, 5.51827976e-05, 2.55363741e+03
82.175, 4.13300904e-01, 5.51870277e-05, 2.55357384e+03
82.185, 4.13346938e-01, 5.51912539e-05, 2.55351034e+03
82.195, 4.13392998e-01, 5.51954827e-05, 2.55344681e+03
82.205, 4.13439049e-01, 5.51997109e-05, 2.55338331e+03
82.215, 4.13485054e-01, 5.52039353e-05, 2.55331987e+03
82.225, 4.13531084e-01, 5.52081622e-05, 2.55325640e+03
82.235, 4.13577105e-01, 5.52123884e-05, 2.55319296e+03
82.245, 4.13623116e-01, 5.52166141e-05, 2.55312954e+03
82.255, 4.13669082e-01, 5.52208359e-05, 2.55306618e+03
82.265, 4.13715074e-01, 5.52250602e-05, 2.55300280e+03
82.275, 4.13761055e-01, 5.52292839e-05, 2.55293944e+03
82.285, 4.13807027e-01, 5.52335070e-05, 2.55287610e+03
82.295, 4.13852954e-01, 5.52377263e-05, 2.55281283e+03
82.305, 4.13898906e-01, 5.52419481e-05, 2.55274953e+03
82.315, 4.13944849e-01, 5.52461692e-05, 2.55268625e+03
82.325, 4.13990747e-01, 5.52503866e-05, 2.55262304e+03
82.335, 4.14036670e-01, 5.52546065e-05, 2.55255980e+03
82.345, 4.14082583e-01, 5.52588257e-05, 2.55249659e+03
82.355, 4.14128486e-01, 5.52630444e-05, 2.55243339e+03
82.365, 4.14174345e-01, 5.52672591e-05, 2.55237026e+03
82.375, 4.14220229e-01, 5.52714765e-05, 2.55230711e+03
82.385, 4.14266104e-01, 5.52756932e-05, 2.55224398e+03
82.395, 4.14311933e-01, 5.52799061e-05, 2.55218091e+03
82.405, 4.14357788e-01, 5.52841215e-05, 2.55211782e+03
82.415, 4.14403633e-01, 5.52883363e-05, 2.55205475e+03
82.425, 4.14449468e-01, 5.52925505e-05, 2.55199169e+03
82.435, 4.14495259e-01, 5.52967608e-05, 2.55192871e+03
82.445, 4.14541074e-01, 5.53009737e-05, 2.55186570e+03
82.455, 4.14586881e-01, 5.53051860e-05, 2.55180271e+03
82.465, 4.14632642e-01, 5.53093944e-05, 2.55173979e+03
82.475, 4.14678429e-01, 5.53136054e-05, 2.55167684e+03
82.485, 4.14724205e-01, 5.53178157e-05, 2.55161391e+03
82.495, 4.14769973e-01, 5.53220255e-05, 2.55155100e+03
82.505, 4.14815695e-01, 5.53262313e-05, 2.55148816e+03
82.515, 4.14861443e-01, 5.53304398e-05, 2.55142530e+03
82.525, 4.14907181e-01, 5.53346476e-05, 2.55136245e+03
82.535, 4.14952909e-01, 5.53388548e-05, 2.55129962e+03
82.545, 4.14998593e-01, 5.53430581e-05, 2.55123687e+03
82.555, 4.15044302e-01, 5.53472640e-05, 2.55117408e+03
82.565, 4.15090001e-01, 5.53514693e-05, 2.55111132e+03
82.575, 4.15135656e-01, 5.53556707e-05, 2.55104862e+03
82.585, 4.15181335e-01, 5.53598748e-05, 2.55098590e+03
82.595, 4.15227005e-01, 5.53640781e-05, 2.55092320e+03
82.605, 4.15272666e-01, 5.53682809e-05, 2.55086051e+03
82.615, 4.15318281e-01, 5.53724798e-05, 2.55079790e+03
82.625, 4.15363922e-01, 5.53766812e-05, 2.55073526e+03
82.635, 4.15409554e-01, 5.53808821e-05, 2.55067263e+03
82.645, 4.15455141e-01, 5.53850791e-05, 2.55061008e+03
82.655, 4.15500752e-01, 5.53892786e-05, 2.55054750e+03
82.665, 4.15546355e-01, 5.53934776e-05, 2.55048494e+03
82.675, 4.15591947e-01, 5.53976759e-05, 2.55042240e+03
82.685, 4.15637495e-01, 5.54018703e-05, 2.55035993e+03
82.695, 4.15683068e-01, 5.54060674e-05, 2.55029743e+03
82.705, 4.15728632e-01, 5.54102638e-05, 2.55023495e+03
82.715, 4.15774151e-01, 5.54144564e-05, 2.55017254e+03
82.725, 4.15819695e-01, 5.54186515e-05, 2.55011010e+03
82.735, 4.15865230e-01, 5.54228460e-05, 2.55004768e+03
82.745, 4.15910754e-01, 5.54270399e-05, 2.54998529e+03
82.755, 4.15956235e-01, 5.54312299e-05, 2.54992296e+03
82.765, 4.16001740e-01, 5.54354225e-05, 2.54986060e+03
82.775, 4.16047236e-01, 5.54396145e-05, 2.54979826e+03
82.785, 4.16092722e-01, 5.54438058e-05, 2.54973595e+03
82.795, 4.16138164e-01, 5.54479933e-05, 2.54967370e+03
82.805, 4.16183631e-01, 5.54521834e-05, 2.54961142e+03
82.815, 4.16229088e-01, 5.54563729e-05, 2.54954917e+03
82.825, 4.16274501e-01, 5.54605585e-05, 2.54948698e+03
82.835, 4.16319939e-01, 5.54647466e-05, 2.54942476e+03
82.845, 4.16365368e-01, 5.54689342e-05, 2.54936257e+03
82.855, 4.16410786e-01, 5.54731211e-05, 2.54930039e+03
82.865, 4.16456161e-01, 5.54773042e-05, 2.54923829e+03
82.875, 4.16501560e-01, 5.54814899e-05, 2.54917615e+03
82.885, 4.16546950e-01, 5.54856749e-05, 2.54911404e+03
82.895, 4.16592295e-01, 5.54898561e-05, 2.54905199e+03
82.905, 4.16637666e-01, 5.54940398e-05, 2.54898992e+03
82.915, 4.16683027e-01, 5.54982230e-05, 2.54892787e+03
82.925, 4.16728378e-01, 5.55024055e-05, 2.54886583e+03
82.935, 4.16773685e-01, 5.55065841e-05, 2.54880387e+03
82.945, 4.16819017e-01, 5.55107654e-05, 2.54874188e+03
82.955, 4.16864339e-01, 5.55149460e-05, 2.54867990e+03
82.965, 4.16909618e-01, 5.55191228e-05, 2.54861800e+03
82.975, 4.16954921e-01, 5.55233021e-05, 2.54855606e+03
82.985, 4.17000214e-01, 5.55274808e-05, 2.54849415e+03
82.995, 4.17045498e-01, 5.55316589e-05, 2.54843226e+03
83.005, 4.17090738e-01, 5.55358332e-05, 2.54837044e+03
83.015, 4.17136003e-01, 5.55400100e-05, 2.54830858e+03
83.025, 4.17181258e-01, 5.55441862e-05, 2.54824675e+03
83.035, 4.17226504e-01, 5.55483618e-05, 2.54818494e+03
83.045, 4.17271705e-01, 5.55525335e-05, 2.54812320e+03
83.055, 4.17316932e-01, 5.55567078e-05, 2.54806142e+03
83.065, 4.17362148e-01, 5.55608815e-05, 2.54799967e+03
83.075, 4.17407321e-01, 5.55650514e-05, 2.54793799e+03
83.085, 4.17452519e-01, 5.55692238e-05, 2.54787628e+03
83.095, 4.17497707e-01, 5.55733956e-05, 2.54781459e+03
83.105, 4.17542885e-01, 5.55775668e-05, 2.54775291e+03
83.115, 4.17588020e-01, 5.55817341e-05, 2.54769131e+03
83.125, 4.17633179e-01, 5.55859040e-05, 2.54762968e+03
83.135, 4.17678329e-01, 5.55900733e-05, 2.54756807e+03
83.145, 4.17723434e-01, 5.55942388e-05, 2.54750652e+03
83.155, 4.17768565e-01, 5.55984068e-05, 2.54744495e+03
83.165, 4.17813686e-01, 5.56025742e-05, 2.54738340e+03
83.175, 4.17858798e-01, 5.56067409e-05, 2.54732187e+03
83.185, 4.17903865e-01, 5.56109039e-05, 2.54726040e+03
83.195, 4.17948957e-01, 5.56150694e-05, 2.54719891e+03
83.205, 4.17994040e-01, 5.56192343e-05, 2.54713744e+03
83.215, 4.18039079e-01, 5.56233954e-05, 2.54707604e+03
83.225, 4.18084143e-01, 5.56275590e-05, 2.54701461e+03
83.235, 4.18129197e-01, 5.56317220e-05, 2.54695319e+03
83.245, 4.18174242e-01, 5.56358844e-05, 2.54689180e+03
83.255, 4.18219242e-01, 5.56400429e-05, 2.54683048e+03
83.265, 4.18264268e-01, 5.56442040e-05, 2.54676913e+03
83.275, 4.18309284e-01, 5.56483645e-05, 2.54670779e+03
83.285, 4.18354290e-01, 5.56525244e-05, 2.54664648e+03
83.295, 4.18399253e-01, 5.56566805e-05, 2.54658524e+03
83.305, 4.18444240e-01, 5.56608391e-05, 2.54652396e+03
83.315, 4.18489218e-01, 5.56649970e-05, 2.54646271e+03
83.325, 4.18534152e-01, 5.56691512e-05, 2.54640152e+03
83.335, 4.18579111e-01, 5.56733080e-05, 2.54634031e+03
83.345, 4.18624060e-01, 5.56774641e-05, 2.54627912e+03
83.355, 4.18669000e-01, 5.56816195e-05, 2.54621795e+03
83.365, 4.18713896e-01, 5.56857712e-05, 2.54615684e+03
83.375, 4.18758817e-01, 5.56899254e-05, 2.54609571e+03
83.385, 4.18803728e-01, 5.56940790e-05, 2.54603459e+03
83.395, 4.18848595e-01, 5.56982289e-05, 2.54597355e+03
83.405, 4.18893488e-01, 5.57023812e-05, 2.54591247e+03
83.415, 4.18938370e-01, 5.57065329e-05, 2.54585142e+03
83.425, 4.18983244e-01, 5.57106840e-05, 2.54579038e+03
83.435, 4.19028073e-01, 5.57148313e-05, 2.54572941e+03
83.445, 4.19072927e-01, 5.57189812e-05, 2.54566842e+03
83.455, 4.19117772e-01, 5.57231304e-05, 2.54560744e+03
83.465, 4.19162573e-01, 5.57272758e-05, 2.54554654e+03
83.475, 4.19207399e-01, 5.57314238e-05, 2.54548560e+03
83.485, 4.19252215e-01, 5.57355712e-05, 2.54542468e+03
83.495, 4.19297022e-01, 5.57397179e-05, 2.54536379e+03
83.505, 4.19341785e-01, 5.57438608e-05, 2.54530296e+03
83.515, 4.19386573e-01, 5.57480063e-05, 2.54524210e+03
83.525, 4.19431351e-01, 5.57521511e-05, 2.54518126e+03
83.535, 4.19476120e-01, 5.57562954e-05, 2.54512045e+03
83.545, 4.19520845e-01, 5.57604358e-05, 2.54505970e+03
83.555, 4.19565595e-01, 5.57645788e-05, 2.54499892e+03
83.565, 4.19610335e-01, 5.57687212e-05, 2.54493816e+03
83.575, 4.19655032e-01, 5.57728597e-05, 2.54487747e+03
83.585, 4.19699754e-01, 5.57770008e-05, 2.54481675e+03
83.595, 4.19744466e-01, 5.57811413e-05, 2.54475605e+03
83.605, 4.19789168e-01, 5.57852812e-05, 2.54469537e+03
83.615, 4.19833827e-01, 5.57894173e-05, 2.54463476e+03
83.625, 4.19878511e-01, 5.57935559e-05, 2.54457411e+03
83.635, 4.19923185e-01, 5.57976939e-05, 2.54451349e+03
83.645, 4.19967816e-01, 5.58018281e-05, 2.54445294e+03
83.655, 4.20012471e-01, 5.58059648e-05, 2.54439236e+03
83.665, 4.20057117e-01, 5.58101010e-05, 2.54433180e+03
83.675, 4.20101753e-01, 5.58142365e-05, 2.54427125e+03
83.685, 4.20146346e-01, 5.58183682e-05, 2.54421078e+03
83.695, 4.20190964e-01, 5.58225025e-05, 2.54415027e+03
83.705, 4.20235572e-01, 5.58266361e-05, 2.54408979e+03
83.715, 4.20280137e-01, 5.58307660e-05, 2.54402937e+03
83.725, 4.20324726e-01, 5.58348984e-05, 2.54396893e+03
83.735, 4.20369306e-01, 5.58390301e-05, 2.54390850e+03
83.745, 4.20413876e-01, 5.58431613e-05, 2.54384810e+03
83.755, 4.20458403e-01, 5.58472887e-05, 2.54378776e+03
83.765, 4.20502955e-01, 5.58514186e-05, 2.54372739e+03
83.775, 4.20547497e-01, 5.58555479e-05, 2.54366704e+03
83.785, 4.20592030e-01, 5.58596765e-05, 2.54360672e+03
83.795, 4.20636519e-01, 5.58638014e-05, 2.54354645e+03
83.805, 4.20681033e-01, 5.58679288e-05, 2.54348617e+03
83.815, 4.20725538e-01, 5.58720556e-05, 2.54342590e+03
83.825, 4.20769999e-01, 5.58761787e-05, 2.54336569e+03
83.835, 4.20814484e-01, 5.58803042e-05, 2.54330546e+03
83.845, 4.20858961e-01, 5.58844292e-05, 2.54324525e+03
83.855, 4.20903428e-01, 5.58885535e-05, 2.54318506e+03
83.865, 4.20947851e-01, 5.58926741e-05, 2.54312494e+03
83.875, 4.20992299e-01, 5.58967971e-05, 2.54306478e+03
83.885, 4.21036738e-01, 5.59009196e-05, 2.54300465e+03
83.895, 4.21081134e-01, 5.59050383e-05, 2.54294458e+03
83.905, 4.21125553e-01, 5.59091595e-05, 2.54288449e+03
83.915, 4.21169964e-01, 5.59132801e-05, 2.54282441e+03
83.925, 4.21214365e-01, 5.59174001e-05, 2.54276436e+03
83.935, 4.21258723e-01, 5.59215163e-05, 2.54270437e+03
83.945, 4.21303106e-01, 5.59256351e-05, 2.54264435e+03
83.955, 4.21347479e-01, 5.59297532e-05, 2.54258436e+03
83.965, 4.21391809e-01, 5.59338676e-05, 2.54252442e+03
83.975, 4.21436163e-01, 5.59379845e-05, 2.54246447e+03
83.985, 4.21480508e-01, 5.59421007e-05, 2.54240453e+03
83.995, 4.21524843e-01, 5.59462164e-05, 2.54234461e+03
84.005, 4.21569136e-01, 5.59503283e-05, 2.54228475e+03
84.015, 4.21613453e-01, 5.59544427e-05, 2.54222487e+03
84.025, 4.21657760e-01, 5.59585565e-05, 2.54216501e+03
84.035, 4.21702058e-01, 5.59626696e-05, 2.54210517e+03
84.045, 4.21746313e-01, 5.59667791e-05, 2.54204539e+03
84.055, 4.21790593e-01, 5.59708910e-05, 2.54198559e+03
84.065, 4.21834863e-01, 5.59750023e-05, 2.54192580e+03
84.075, 4.21879090e-01, 5.59791099e-05, 2.54186608e+03
84.085, 4.21923341e-01, 5.59832200e-05, 2.54180634e+03
84.095, 4.21967584e-01, 5.59873295e-05, 2.54174661e+03
84.105, 4.22011816e-01, 5.59914383e-05, 2.54168690e+03
84.115, 4.22056006e-01, 5.59955434e-05, 2.54162726e+03
84.125, 4.22100220e-01, 5.59996510e-05, 2.54156759e+03
84.135, 4.22144425e-01, 5.60037580e-05, 2.54150794e+03
84.145, 4.22188587e-01, 5.60078613e-05, 2.54144836e+03
84.155, 4.22232773e-01, 5.60119671e-05, 2.54138874e+03
84.165, 4.22276949e-01, 5.60160722e-05, 2.54132915e+03
84.175, 4.22321117e-01, 5.60201768e-05, 2.54126958e+03
84.185, 4.22365241e-01, 5.60242775e-05, 2.54121007e+03
84.195, 4.22409390e-01, 5.60283809e-05, 2.54115054e+03
84.205, 4.22453530e-01, 5.60324835e-05, 2.54109102e+03
84.215, 4.22497626e-01, 5.60365825e-05, 2.54103157e+03
84.225, 4.22541747e-01, 5.60406839e-05, 2.54097209e+03
84.235, 4.22585859e-01, 5.60447848e-05, 2.54091264e+03
84.245, 4.22629961e-01, 5.60488850e-05, 2.54085320e+03
84.255, 4.22674020e-01, 5.60529815e-05, 2.54079382e+03
84.265, 4.22718104e-01, 5.60570805e-05, 2.54073442e+03
84.275, 4.22762179e-01, 5.60611789e-05, 2.54067504e+03
84.285, 4.22806244e-01, 5.60652766e-05, 2.54061568e+03
84.295, 4.22850266e-01, 5.60693706e-05, 2.54055638e+03
84.305, 4.22894312e-01, 5.60734672e-05, 2.54049706e+03
84.315, 4.22938350e-01, 5.60775631e-05, 2.54043775e+03
84.325, 4.22982344e-01, 5.60816553e-05, 2.54037851e+03
84.335, 4.23026363e-01, 5.60857500e-05, 2.54031925e+03
84.345, 4.23070372e-01, 5.60898440e-05, 2.54026000e+03
84.355, 4.23114372e-01, 5.60939375e-05, 2.54020077e+03
84.365, 4.23158330e-01, 5.60980272e-05, 2.54014161e+03
84.375, 4.23202311e-01, 5.61021195e-05, 2.54008242e+03
84.385, 4.23246284e-01, 5.61062111e-05, 2.54002325e+03
84.395, 4.23290213e-01, 5.61102990e-05, 2.53996414e+03
84.405, 4.23334167e-01, 5.61143894e-05, 2.53990501e+03
84.415, 4.23378111e-01, 5.61184791e-05, 2.53984589e+03
84.425, 4.23422047e-01, 5.61225683e-05, 2.53978680e+03
84.435, 4.23465939e-01, 5.61266537e-05, 2.53972777e+03
84.445, 4.23509856e-01, 5.61307417e-05, 2.53966871e+03
84.455, 4.23553763e-01, 5.61348290e-05, 2.53960967e+03
84.465, 4.23597628e-01, 5.61389126e-05, 2.53955070e+03
84.475, 4.23641517e-01, 5.61429987e-05, 2.53949170e+03
84.485, 4.23685397e-01, 5.61470842e-05, 2.53943271e+03
84.495, 4.23729268e-01, 5.61511691e-05, 2.53937375e+03
84.505, 4.23773095e-01, 5.61552502e-05, 2.53931485e+03
84.515, 4.23816947e-01, 5.61593339e-05, 2.53925593e+03
84.525, 4.23860790e-01, 5.61634169e-05, 2.53919702e+03
84.535, 4.23904624e-01, 5.61674993e-05, 2.53913814e+03
84.545, 4.23948415e-01, 5.61715780e-05, 2.53907931e+03
84.555, 4.23992230e-01, 5.61756592e-05, 2.53902047e+03
84.565, 4.24036036e-01, 5.61797398e-05, 2.53896164e+03
84.575, 4.24079799e-01, 5.61838167e-05, 2.53890287e+03
84.585, 4.24123587e-01, 5.61878961e-05, 2.53884408e+03
84.595, 4.24167365e-01, 5.61919748e-05, 2.53878531e+03
84.605, 4.24211134e-01, 5.61960530e-05, 2.53872655e+03
84.615, 4.24254861e-01, 5.62001274e-05, 2.53866786e+03
84.625, 4.24298611e-01, 5.62042043e-05, 2.53860914e+03
84.635, 4.24342353e-01, 5.62082806e-05, 2.53855045e+03
84.645, 4.24386051e-01, 5.62123532e-05, 2.53849181e+03
84.655, 4.24429774e-01, 5.62164283e-05, 2.53843315e+03
84.665, 4.24473488e-01, 5.62205028e-05, 2.53837451e+03
84.675, 4.24517193e-01, 5.62245767e-05, 2.53831589e+03
84.685, 4.24560855e-01, 5.62286468e-05, 2.53825733e+03
84.695, 4.24604541e-01, 5.62327195e-05, 2.53819875e+03
84.705, 4.24648218e-01, 5.62367915e-05, 2.53814018e+03
84.715, 4.24691853e-01, 5.62408599e-05, 2.53808168e+03
84.725, 4.24735512e-01, 5.62449307e-05, 2.53802315e+03
84.735, 4.24779161e-01, 5.62490009e-05, 2.53796464e+03
84.745, 4.24822801e-01, 5.62530705e-05, 2.53790615e+03
84.755, 4.24866399e-01, 5.62571364e-05, 2.53784772e+03
84.765, 4.24910021e-01, 5.62612048e-05, 2.53778927e+03
84.775, 4.24953634e-01, 5.62652726e-05, 2.53773084e+03
84.785, 4.24997238e-01, 5.62693397e-05, 2.53767242e+03
84.795, 4.25040799e-01, 5.62734032e-05, 2.53761407e+03
84.805, 4.25084384e-01, 5.62774691e-05, 2.53755569e+03
84.815, 4.25127960e-01, 5.62815345e-05, 2.53749733e+03
84.825, 4.25171494e-01, 5.62855961e-05, 2.53743903e+03
84.835, 4.25215052e-01, 5.62896602e-05, 2.53738071e+03
84.845, 4.25258601e-01, 5.62937237e-05, 2.53732241e+03
84.855, 4.25302140e-01, 5.62977867e-05, 2.53726412e+03
84.865, 4.25345637e-01, 5.63018459e-05, 2.53720590e+03
84.875, 4.25389158e-01, 5.63059075e-05, 2.53714766e+03
84.885, 4.25432671e-01, 5.63099686e-05, 2.53708943e+03
84.895, 4.25476140e-01, 5.63140260e-05, 2.53703126e+03
84.905, 4.25519634e-01, 5.63180859e-05, 2.53697307e+03
84.915, 4.25563119e-01, 5.63221452e-05, 2.53691490e+03
84.925, 4.25606594e-01, 5.63262038e-05, 2.53685674e+03
84.935, 4.25650027e-01, 5.63302588e-05, 2.53679865e+03
84.945, 4.25693485e-01, 5.63343162e-05, 2.53674054e+03
84.955, 4.25736933e-01, 5.63383730e-05, 2.53668244e+03
84.965, 4.25780339e-01, 5.63424262e-05, 2.53662440e+03
84.975, 4.25823769e-01, 5.63464818e-05, 2.53656634e+03
84.985, 4.25867189e-01, 5.63505368e-05, 2.53650830e+03
84.995, 4.25910601e-01, 5.63545912e-05, 2.53645028e+03
85.005, 4.25953970e-01, 5.63586419e-05, 2.53639231e+03
85.015, 4.25997364e-01, 5.63626951e-05, 2.53633433e+03
85.025, 4.26040748e-01, 5.63667477e-05, 2.53627636e+03
