pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
4.125, 1.64086401e-02, 2.11282349e-05, 3.03085107e+03
4.135, 1.64529413e-02, 2.11276539e-05, 3.03057382e+03
4.145, 1.64972674e-02, 2.11270738e-05, 3.03029639e+03
4.155, 1.65416227e-02, 2.11264946e-05, 3.03001874e+03
4.165, 1.65860031e-02, 2.11259163e-05, 3.02974092e+03
4.175, 1.66304127e-02, 2.11253388e-05, 3.02946288e+03
4.185, 1.66748475e-02, 2.11247623e-05, 3.02918467e+03
4.195, 1.67193116e-02, 2.11241867e-05, 3.02890624e+03
4.205, 1.67638010e-02, 2.11236120e-05, 3.02862763e+03
4.215, 1.68083199e-02, 2.11230382e-05, 3.02834882e+03
4.225, 1.68528641e-02, 2.11224653e-05, 3.02806981e+03
4.235, 1.68974379e-02, 2.11218933e-05, 3.02779060e+03
4.245, 1.69420370e-02, 2.11213223e-05, 3.02751120e+03
4.255, 1.69866659e-02, 2.11207521e-05, 3.02723160e+03
4.265, 1.70313203e-02, 2.11201828e-05, 3.02695180e+03
4.275, 1.70760045e-02, 2.11196144e-05, 3.02667180e+03
4.285, 1.71207142e-02, 2.11190470e-05, 3.02639161e+03
4.295, 1.71654539e-02, 2.11184805e-05, 3.02611121e+03
4.305, 1.72102192e-02, 2.11179149e-05, 3.02583062e+03
4.315, 1.72550146e-02, 2.11173502e-05, 3.02554983e+03
4.325, 1.72998357e-02, 2.11167864e-05, 3.02526884e+03
4.335, 1.73446869e-02, 2.11162235e-05, 3.02498764e+03
4.345, 1.73895640e-02, 2.11156616e-05, 3.02470626e+03
4.355, 1.74344713e-02, 2.11151006e-05, 3.02442466e+03
4.365, 1.74794046e-02, 2.11145405e-05, 3.02414288e+03
4.375, 1.75243682e-02, 2.11139813e-05, 3.02386088e+03
4.385, 1.75693600e-02, 2.11134231e-05, 3.02357868e+03
4.395, 1.76143779e-02, 2.11128657e-05, 3.02329629e+03
4.405, 1.76594263e-02, 2.11123093e-05, 3.02301369e+03
4.415, 1.77045009e-02, 2.11117539e-05, 3.02273090e+03
4.425, 1.77496060e-02, 2.11111994e-05, 3.02244789e+03
4.435, 1.77947375e-02, 2.11106458e-05, 3.02216470e+03
4.445, 1.78398997e-02, 2.11100931e-05, 3.02188128e+03
4.455, 1.78850882e-02, 2.11095414e-05, 3.02159768e+03
4.465, 1.79303076e-02, 2.11089906e-05, 3.02131387e+03
4.475, 1.79755534e-02, 2.11084407e-05, 3.02102986e+03
4.485, 1.80208302e-02, 2.11078918e-05, 3.02074564e+03
4.495, 1.80661335e-02, 2.11073438e-05, 3.02046122e+03
4.505, 1.81114679e-02, 2.11067968e-05, 3.02017659e+03
4.515, 1.81568289e-02, 2.11062507e-05, 3.01989177e+03
4.525, 1.82022211e-02, 2.11057055e-05, 3.01960673e+03
4.535, 1.82476401e-02, 2.11051614e-05, 3.01932150e+03
4.545, 1.82930902e-02, 2.11046181e-05, 3.01903605e+03
4.555, 1.83385673e-02, 2.11040758e-05, 3.01875041e+03
4.565, 1.83840757e-02, 2.11035344e-05, 3.01846455e+03
4.575, 1.84296111e-02, 2.11029940e-05, 3.01817849e+03
4.585, 1.84751780e-02, 2.11024546e-05, 3.01789222e+03
4.595, 1.85207720e-02, 2.11019161e-05, 3.01760575e+03
4.605, 1.85663975e-02, 2.11013785e-05, 3.01731907e+03
4.615, 1.86120502e-02, 2.11008420e-05, 3.01703219e+03
4.625, 1.86577346e-02, 2.11003063e-05, 3.01674509e+03
4.635, 1.87034484e-02, 2.10997716e-05, 3.01645778e+03
4.645, 1.87491897e-02, 2.10992379e-05, 3.01617027e+03
4.655, 1.87949628e-02, 2.10987052e-05, 3.01588255e+03
4.665, 1.88407633e-02, 2.10981734e-05, 3.01559463e+03
4.675, 1.88865958e-02, 2.10976426e-05, 3.01530649e+03
4.685, 1.89324559e-02, 2.10971128e-05, 3.01501815e+03
4.695, 1.89783480e-02, 2.10965839e-05, 3.01472959e+03
4.705, 1.90242678e-02, 2.10960560e-05, 3.01444084e+03
4.715, 1.90702197e-02, 2.10955290e-05, 3.01415186e+03
4.725, 1.91161995e-02, 2.10950031e-05, 3.01386268e+03
4.735, 1.91622115e-02, 2.10944781e-05, 3.01357328e+03
4.745, 1.92082514e-02, 2.10939541e-05, 3.01328368e+03
4.755, 1.92543237e-02, 2.10934310e-05, 3.01299386e+03
4.765, 1.93004240e-02, 2.10929090e-05, 3.01270384e+03
4.775, 1.93465568e-02, 2.10923879e-05, 3.01241360e+03
4.785, 1.93927177e-02, 2.10918678e-05, 3.01212315e+03
4.795, 1.94389112e-02, 2.10913487e-05, 3.01183249e+03
4.805, 1.94851330e-02, 2.10908306e-05, 3.01154162e+03
4.815, 1.95313875e-02, 2.10903134e-05, 3.01125052e+03
4.825, 1.95776703e-02, 2.10897973e-05, 3.01095923e+03
4.835, 1.96239860e-02, 2.10892821e-05, 3.01066771e+03
4.845, 1.96703301e-02, 2.10887679e-05, 3.01037599e+03
4.855, 1.97167071e-02, 2.10882547e-05, 3.01008404e+03
4.865, 1.97631128e-02, 2.10877426e-05, 3.00979189e+03
4.875, 1.98095515e-02, 2.10872314e-05, 3.00949952e+03
4.885, 1.98560211e-02, 2.10867211e-05, 3.00920693e+03
4.895, 1.99025194e-02, 2.10862120e-05, 3.00891413e+03
4.905, 1.99490510e-02, 2.10857038e-05, 3.00862111e+03
4.915, 1.99956115e-02, 2.10851966e-05, 3.00832789e+03
4.925, 2.00422053e-02, 2.10846904e-05, 3.00803443e+03
4.935, 2.00888280e-02, 2.10841852e-05, 3.00774078e+03
4.945, 2.01354843e-02, 2.10836810e-05, 3.00744689e+03
4.955, 2.01821696e-02, 2.10831778e-05, 3.00715280e+03
4.965, 2.02288885e-02, 2.10826757e-05, 3.00685848e+03
4.975, 2.02756367e-02, 2.10821745e-05, 3.00656395e+03
4.985, 2.03224185e-02, 2.10816744e-05, 3.00626920e+03
4.995, 2.03692297e-02, 2.10811753e-05, 3.00597423e+03
5.005, 2.04160746e-02, 2.10806772e-05, 3.00567904e+03
5.015, 2.04629491e-02, 2.10801801e-05, 3.00538364e+03
5.025, 2.05098575e-02, 2.10796840e-05, 3.00508801e+03
5.035, 2.05567954e-02, 2.10791890e-05, 3.00479217e+03
5.045, 2.06037674e-02, 2.10786949e-05, 3.00449610e+03
5.055, 2.06507691e-02, 2.10782019e-05, 3.00419982e+03
5.065, 2.06978050e-02, 2.10777099e-05, 3.00390331e+03
5.075, 2.07448707e-02, 2.10772190e-05, 3.00360659e+03
5.085, 2.07919707e-02, 2.10767291e-05, 3.00330964e+03
5.095, 2.08391006e-02, 2.10762402e-05, 3.00301248e+03
5.105, 2.08862650e-02, 2.10757523e-05, 3.00271508e+03
5.115, 2.09334594e-02, 2.10752655e-05, 3.00241748e+03
5.125, 2.09806884e-02, 2.10747797e-05, 3.00211964e+03
5.135, 2.10279497e-02, 2.10742949e-05, 3.00182157e+03
5.145, 2.10752413e-02, 2.10738112e-05, 3.00152330e+03
5.155, 2.11225677e-02, 2.10733286e-05, 3.00122479e+03
5.165, 2.11699244e-02, 2.10728469e-05, 3.00092607e+03
5.175, 2.12173159e-02, 2.10723664e-05, 3.00062711e+03
5.185, 2.12647380e-02, 2.10718868e-05, 3.00032794e+03
5.195, 2.13121950e-02, 2.10714083e-05, 3.00002854e+03
5.205, 2.13596826e-02, 2.10709309e-05, 2.99972892e+03
5.215, 2.14072054e-02, 2.10704545e-05, 2.99942906e+03
5.225, 2.14547589e-02, 2.10699792e-05, 2.99912899e+03
5.235, 2.15023477e-02, 2.10695049e-05, 2.99882868e+03
5.245, 2.15499673e-02, 2.10690317e-05, 2.99852816e+03
5.255, 2.15976223e-02, 2.10685595e-05, 2.99822740e+03
5.265, 2.16453082e-02, 2.10680884e-05, 2.99792642e+03
5.275, 2.16930297e-02, 2.10676183e-05, 2.99762521e+03
5.285, 2.17407823e-02, 2.10671494e-05, 2.99732378e+03
5.295, 2.17885705e-02, 2.10666814e-05, 2.99702210e+03
5.305, 2.18363900e-02, 2.10662146e-05, 2.99672021e+03
5.315, 2.18842452e-02, 2.10657488e-05, 2.99641808e+03
5.325, 2.19321318e-02, 2.10652841e-05, 2.99611574e+03
5.335, 2.19800543e-02, 2.10648204e-05, 2.99581315e+03
5.345, 2.20280083e-02, 2.10643579e-05, 2.99551034e+03
5.355, 2.20759984e-02, 2.10638964e-05, 2.99520730e+03
5.365, 2.21240200e-02, 2.10634360e-05, 2.99490403e+03
5.375, 2.21720779e-02, 2.10629766e-05, 2.99460052e+03
5.385, 2.22201698e-02, 2.10625184e-05, 2.99429678e+03
5.395, 2.22682934e-02, 2.10620612e-05, 2.99399282e+03
5.405, 2.23164535e-02, 2.10616051e-05, 2.99368861e+03
5.415, 2.23646455e-02, 2.10611501e-05, 2.99338419e+03
5.425, 2.24128740e-02, 2.10606962e-05, 2.99307952e+03
5.435, 2.24611346e-02, 2.10602434e-05, 2.99277463e+03
5.445, 2.25094318e-02, 2.10597917e-05, 2.99246949e+03
5.455, 2.25577613e-02, 2.10593410e-05, 2.99216413e+03
5.465, 2.26061275e-02, 2.10588915e-05, 2.99185852e+03
5.475, 2.26545261e-02, 2.10584431e-05, 2.99155270e+03
5.485, 2.27029617e-02, 2.10579957e-05, 2.99124662e+03
5.495, 2.27514297e-02, 2.10575495e-05, 2.99094033e+03
5.505, 2.27999348e-02, 2.10571044e-05, 2.99063378e+03
5.515, 2.28484725e-02, 2.10566603e-05, 2.99032701e+03
5.525, 2.28970474e-02, 2.10562174e-05, 2.99001999e+03
5.535, 2.29456550e-02, 2.10557756e-05, 2.98971275e+03
5.545, 2.29943001e-02, 2.10553349e-05, 2.98940526e+03
5.555, 2.30429780e-02, 2.10548953e-05, 2.98909754e+03
5.565, 2.30916934e-02, 2.10544568e-05, 2.98878957e+03
5.575, 2.31404419e-02, 2.10540195e-05, 2.98848138e+03
5.585, 2.31892280e-02, 2.10535833e-05, 2.98817293e+03
5.595, 2.32380472e-02, 2.10531482e-05, 2.98786426e+03
5.605, 2.32869043e-02, 2.10527142e-05, 2.98755534e+03
5.615, 2.33357946e-02, 2.10522813e-05, 2.98724619e+03
5.625, 2.33847229e-02, 2.10518496e-05, 2.98693678e+03
5.635, 2.34336870e-02, 2.10514189e-05, 2.98662713e+03
5.645, 2.34826845e-02, 2.10509895e-05, 2.98631726e+03
5.655, 2.35317202e-02, 2.10505611e-05, 2.98600713e+03
5.665, 2.35807895e-02, 2.10501339e-05, 2.98569678e+03
5.675, 2.36298972e-02, 2.10497078e-05, 2.98538616e+03
5.685, 2.36790386e-02, 2.10492829e-05, 2.98507532e+03
5.695, 2.37282185e-02, 2.10488591e-05, 2.98476423e+03
5.705, 2.37774323e-02, 2.10484365e-05, 2.98445290e+03
5.715, 2.38266848e-02, 2.10480150e-05, 2.98414131e+03
5.725, 2.38759713e-02, 2.10475946e-05, 2.98382950e+03
5.735, 2.39252966e-02, 2.10471754e-05, 2.98351742e+03
5.745, 2.39746561e-02, 2.10467574e-05, 2.98320512e+03
5.755, 2.40240545e-02, 2.10463404e-05, 2.98289255e+03
5.765, 2.40734873e-02, 2.10459247e-05, 2.98257975e+03
5.775, 2.41229591e-02, 2.10455101e-05, 2.98226669e+03
5.785, 2.41724655e-02, 2.10450967e-05, 2.98195340e+03
5.795, 2.42220111e-02, 2.10446844e-05, 2.98163985e+03
5.805, 2.42715913e-02, 2.10442733e-05, 2.98132607e+03
5.815, 2.43212110e-02, 2.10438634e-05, 2.98101202e+03
5.825, 2.43708654e-02, 2.10434546e-05, 2.98069774e+03
5.835, 2.44205594e-02, 2.10430470e-05, 2.98038319e+03
5.845, 2.44702883e-02, 2.10426406e-05, 2.98006841e+03
5.855, 2.45200569e-02, 2.10422353e-05, 2.97975337e+03
5.865, 2.45698606e-02, 2.10418313e-05, 2.97943809e+03
5.875, 2.46197042e-02, 2.10414284e-05, 2.97912255e+03
5.885, 2.46695854e-02, 2.10410266e-05, 2.97880675e+03
5.895, 2.47195019e-02, 2.10406261e-05, 2.97849072e+03
5.905, 2.47694585e-02, 2.10402268e-05, 2.97817442e+03
5.915, 2.48194506e-02, 2.10398286e-05, 2.97785788e+03
5.925, 2.48694829e-02, 2.10394316e-05, 2.97754108e+03
5.935, 2.49195509e-02, 2.10390359e-05, 2.97722403e+03
5.945, 2.49696593e-02, 2.10386413e-05, 2.97690672e+03
5.955, 2.50198034e-02, 2.10382479e-05, 2.97658917e+03
5.965, 2.50699882e-02, 2.10378557e-05, 2.97627135e+03
5.975, 2.51202089e-02, 2.10374647e-05, 2.97595329e+03
5.985, 2.51704703e-02, 2.10370749e-05, 2.97563496e+03
5.995, 2.52207678e-02, 2.10366864e-05, 2.97531639e+03
6.005, 2.52711063e-02, 2.10362990e-05, 2.97499755e+03
6.015, 2.53214810e-02, 2.10359128e-05, 2.97467847e+03
6.025, 2.53718968e-02, 2.10355279e-05, 2.97435911e+03
6.035, 2.54223490e-02, 2.10351441e-05, 2.97403951e+03
6.045, 2.54728424e-02, 2.10347616e-05, 2.97371964e+03
6.055, 2.55233724e-02, 2.10343803e-05, 2.97339953e+03
6.065, 2.55739438e-02, 2.10340002e-05, 2.97307914e+03
6.075, 2.56245520e-02, 2.10336214e-05, 2.97275850e+03
6.085, 2.56752017e-02, 2.10332438e-05, 2.97243760e+03
6.095, 2.57258884e-02, 2.10328674e-05, 2.97211644e+03
6.105, 2.57766168e-02, 2.10324922e-05, 2.97179501e+03
6.115, 2.58273822e-02, 2.10321183e-05, 2.97147334e+03
6.125, 2.58781896e-02, 2.10317456e-05, 2.97115138e+03
6.135, 2.59290366e-02, 2.10313741e-05, 2.97082917e+03
6.145, 2.59799208e-02, 2.10310039e-05, 2.97050670e+03
6.155, 2.60308473e-02, 2.10306349e-05, 2.97018396e+03
6.165, 2.60818113e-02, 2.10302672e-05, 2.96986097e+03
6.175, 2.61328176e-02, 2.10299007e-05, 2.96953770e+03
6.185, 2.61838615e-02, 2.10295355e-05, 2.96921419e+03
6.195, 2.62349480e-02, 2.10291715e-05, 2.96889039e+03
6.205, 2.62860722e-02, 2.10288088e-05, 2.96856634e+03
6.215, 2.63372392e-02, 2.10284473e-05, 2.96824201e+03
6.225, 2.63884442e-02, 2.10280871e-05, 2.96791742e+03
6.235, 2.64396920e-02, 2.10277281e-05, 2.96759256e+03
6.245, 2.64909780e-02, 2.10273704e-05, 2.96726744e+03
6.255, 2.65423071e-02, 2.10270140e-05, 2.96694204e+03
6.265, 2.65936744e-02, 2.10266589e-05, 2.96661639e+03
6.275, 2.66450850e-02, 2.10263050e-05, 2.96629045e+03
6.285, 2.66965341e-02, 2.10259524e-05, 2.96596426e+03
6.295, 2.67480266e-02, 2.10256011e-05, 2.96563778e+03
6.305, 2.67995578e-02, 2.10252510e-05, 2.96531105e+03
6.315, 2.68511326e-02, 2.10249023e-05, 2.96498403e+03
6.325, 2.69027462e-02, 2.10245548e-05, 2.96465676e+03
6.335, 2.69544037e-02, 2.10242086e-05, 2.96432920e+03
6.345, 2.70061001e-02, 2.10238637e-05, 2.96400138e+03
6.355, 2.70578405e-02, 2.10235201e-05, 2.96367327e+03
6.365, 2.71096201e-02, 2.10231778e-05, 2.96334490e+03
6.375, 2.71614438e-02, 2.10228368e-05, 2.96301625e+03
6.385, 2.72133094e-02, 2.10224971e-05, 2.96268732e+03
6.395, 2.72652144e-02, 2.10221587e-05, 2.96235813e+03
6.405, 2.73171639e-02, 2.10218215e-05, 2.96202865e+03
6.415, 2.73691530e-02, 2.10214858e-05, 2.96169891e+03
6.425, 2.74211868e-02, 2.10211513e-05, 2.96136887e+03
6.435, 2.74732603e-02, 2.10208181e-05, 2.96103858e+03
6.445, 2.75253787e-02, 2.10204862e-05, 2.96070799e+03
6.455, 2.75775371e-02, 2.10201557e-05, 2.96037714e+03
6.465, 2.76297405e-02, 2.10198265e-05, 2.96004599e+03
6.475, 2.76819841e-02, 2.10194986e-05, 2.95971458e+03
6.485, 2.77342729e-02, 2.10191720e-05, 2.95938288e+03
6.495, 2.77866021e-02, 2.10188468e-05, 2.95905091e+03
6.505, 2.78389766e-02, 2.10185229e-05, 2.95871864e+03
6.515, 2.78913918e-02, 2.10182003e-05, 2.95838611e+03
6.525, 2.79438525e-02, 2.10178791e-05, 2.95805328e+03
6.535, 2.79963540e-02, 2.10175592e-05, 2.95772018e+03
6.545, 2.80489012e-02, 2.10172406e-05, 2.95738679e+03
6.555, 2.81014894e-02, 2.10169234e-05, 2.95705312e+03
6.565, 2.81541236e-02, 2.10166076e-05, 2.95671916e+03
6.575, 2.82067990e-02, 2.10162931e-05, 2.95638493e+03
6.585, 2.82595205e-02, 2.10159799e-05, 2.95605039e+03
6.595, 2.83122833e-02, 2.10156682e-05, 2.95571559e+03
6.605, 2.83650926e-02, 2.10153577e-05, 2.95538049e+03
6.615, 2.84179433e-02, 2.10150487e-05, 2.95504511e+03
6.625, 2.84708406e-02, 2.10147409e-05, 2.95470943e+03
6.635, 2.85237822e-02, 2.10144346e-05, 2.95437346e+03
6.645, 2.85767655e-02, 2.10141297e-05, 2.95403722e+03
6.655, 2.86297958e-02, 2.10138261e-05, 2.95370067e+03
6.665, 2.86828680e-02, 2.10135239e-05, 2.95336385e+03
6.675, 2.87359874e-02, 2.10132230e-05, 2.95302673e+03
6.685, 2.87891490e-02, 2.10129236e-05, 2.95268932e+03
6.695, 2.88423579e-02, 2.10126255e-05, 2.95235161e+03
6.705, 2.88956091e-02, 2.10123288e-05, 2.95201363e+03
6.715, 2.89489080e-02, 2.10120336e-05, 2.95167534e+03
6.725, 2.90022493e-02, 2.10117397e-05, 2.95133676e+03
6.735, 2.90556385e-02, 2.10114472e-05, 2.95099788e+03
6.745, 2.91090704e-02, 2.10111561e-05, 2.95065872e+03
6.755, 2.91625503e-02, 2.10108664e-05, 2.95031925e+03
6.765, 2.92160732e-02, 2.10105782e-05, 2.94997950e+03
6.775, 2.92696443e-02, 2.10102913e-05, 2.94963944e+03
6.785, 2.93232586e-02, 2.10100058e-05, 2.94929910e+03
6.795, 2.93769212e-02, 2.10097218e-05, 2.94895844e+03
6.805, 2.94306273e-02, 2.10094392e-05, 2.94861750e+03
6.815, 2.94843820e-02, 2.10091580e-05, 2.94827625e+03
6.825, 2.95381803e-02, 2.10088782e-05, 2.94793471e+03
6.835, 2.95920274e-02, 2.10085999e-05, 2.94759286e+03
6.845, 2.96459183e-02, 2.10083230e-05, 2.94725072e+03
6.855, 2.96998583e-02, 2.10080475e-05, 2.94690827e+03
6.865, 2.97538423e-02, 2.10077734e-05, 2.94656553e+03
6.875, 2.98078756e-02, 2.10075008e-05, 2.94622247e+03
6.885, 2.98619557e-02, 2.10072297e-05, 2.94587911e+03
6.895, 2.99160802e-02, 2.10069600e-05, 2.94553546e+03
6.905, 2.99702542e-02, 2.10066917e-05, 2.94519149e+03
6.915, 3.00244729e-02, 2.10064249e-05, 2.94484723e+03
6.925, 3.00787413e-02, 2.10061596e-05, 2.94450265e+03
6.935, 3.01330546e-02, 2.10058957e-05, 2.94415778e+03
6.945, 3.01874179e-02, 2.10056332e-05, 2.94381259e+03
6.955, 3.02418261e-02, 2.10053723e-05, 2.94346711e+03
6.965, 3.02962847e-02, 2.10051128e-05, 2.94312130e+03
6.975, 3.03507885e-02, 2.10048548e-05, 2.94277520e+03
6.985, 3.04053429e-02, 2.10045982e-05, 2.94242878e+03
6.995, 3.04599426e-02, 2.10043432e-05, 2.94208206e+03
7.005, 3.05145932e-02, 2.10040896e-05, 2.94173501e+03
7.015, 3.05692893e-02, 2.10038375e-05, 2.94138767e+03
7.025, 3.06240365e-02, 2.10035869e-05, 2.94104001e+03
7.035, 3.06788296e-02, 2.10033378e-05, 2.94069204e+03
7.045, 3.07336738e-02, 2.10030902e-05, 2.94034375e+03
7.055, 3.07885642e-02, 2.10028441e-05, 2.93999516e+03
7.065, 3.08435061e-02, 2.10025995e-05, 2.93964623e+03
7.075, 3.08984943e-02, 2.10023564e-05, 2.93929701e+03
7.085, 3.09535342e-02, 2.10021148e-05, 2.93894746e+03
7.095, 3.10086206e-02, 2.10018747e-05, 2.93859761e+03
7.105, 3.10637591e-02, 2.10016361e-05, 2.93824742e+03
7.115, 3.11189443e-02, 2.10013991e-05, 2.93789693e+03
7.125, 3.11741817e-02, 2.10011636e-05, 2.93754611e+03
7.135, 3.12294687e-02, 2.10009296e-05, 2.93719497e+03
7.145, 3.12848029e-02, 2.10006971e-05, 2.93684352e+03
7.155, 3.13401897e-02, 2.10004662e-05, 2.93649174e+03
7.165, 3.13956239e-02, 2.10002368e-05, 2.93613965e+03
7.175, 3.14511108e-02, 2.10000089e-05, 2.93578723e+03
7.185, 3.15066454e-02, 2.09997826e-05, 2.93543450e+03
7.195, 3.15622330e-02, 2.09995578e-05, 2.93508143e+03
7.205, 3.16178685e-02, 2.09993346e-05, 2.93472805e+03
7.215, 3.16735573e-02, 2.09991130e-05, 2.93437433e+03
7.225, 3.17292942e-02, 2.09988929e-05, 2.93402030e+03
7.235, 3.17850847e-02, 2.09986744e-05, 2.93366593e+03
7.245, 3.18409235e-02, 2.09984574e-05, 2.93331125e+03
7.255, 3.18968161e-02, 2.09982420e-05, 2.93295622e+03
7.265, 3.19527573e-02, 2.09980282e-05, 2.93260088e+03
7.275, 3.20087526e-02, 2.09978159e-05, 2.93224520e+03
7.285, 3.20647967e-02, 2.09976053e-05, 2.93188921e+03
7.295, 3.21208951e-02, 2.09973962e-05, 2.93153286e+03
7.305, 3.21770426e-02, 2.09971887e-05, 2.93117621e+03
7.315, 3.22332447e-02, 2.09969828e-05, 2.93081920e+03
7.325, 3.22894962e-02, 2.09967785e-05, 2.93046188e+03
7.335, 3.23458025e-02, 2.09965758e-05, 2.93010421e+03
7.345, 3.24021584e-02, 2.09963747e-05, 2.92974622e+03
7.355, 3.24585694e-02, 2.09961752e-05, 2.92938788e+03
7.365, 3.25150302e-02, 2.09959774e-05, 2.92902922e+03
7.375, 3.25715464e-02, 2.09957811e-05, 2.92867021e+03
7.385, 3.26281155e-02, 2.09955864e-05, 2.92831086e+03
7.395, 3.26847347e-02, 2.09953934e-05, 2.92795119e+03
7.405, 3.27414098e-02, 2.09952020e-05, 2.92759117e+03
7.415, 3.27981353e-02, 2.09950123e-05, 2.92723082e+03
7.425, 3.28549169e-02, 2.09948241e-05, 2.92687012e+03
7.435, 3.29117493e-02, 2.09946377e-05, 2.92650909e+03
7.445, 3.29686379e-02, 2.09944528e-05, 2.92614771e+03
7.455, 3.30255776e-02, 2.09942696e-05, 2.92578600e+03
7.465, 3.30825739e-02, 2.09940880e-05, 2.92542393e+03
7.475, 3.31396215e-02, 2.09939082e-05, 2.92506153e+03
7.485, 3.31967260e-02, 2.09937299e-05, 2.92469877e+03
7.495, 3.32538820e-02, 2.09935533e-05, 2.92433569e+03
7.505, 3.33110951e-02, 2.09933784e-05, 2.92397224e+03
7.515, 3.33683601e-02, 2.09932052e-05, 2.92360846e+03
7.525, 3.34256826e-02, 2.09930336e-05, 2.92324431e+03
7.535, 3.34830571e-02, 2.09928638e-05, 2.92287984e+03
7.545, 3.35404894e-02, 2.09926955e-05, 2.92251499e+03
7.555, 3.35979740e-02, 2.09925290e-05, 2.92214982e+03
7.565, 3.36555166e-02, 2.09923642e-05, 2.92178428e+03
7.575, 3.37131119e-02, 2.09922011e-05, 2.92141840e+03
7.585, 3.37707655e-02, 2.09920397e-05, 2.92105215e+03
7.595, 3.38284720e-02, 2.09918799e-05, 2.92068557e+03
7.605, 3.38862372e-02, 2.09917219e-05, 2.92031862e+03
7.615, 3.39440555e-02, 2.09915656e-05, 2.91995133e+03
7.625, 3.40019327e-02, 2.09914110e-05, 2.91958366e+03
7.635, 3.40598661e-02, 2.09912582e-05, 2.91921564e+03
7.645, 3.41178533e-02, 2.09911070e-05, 2.91884728e+03
7.655, 3.41758997e-02, 2.09909576e-05, 2.91847855e+03
7.665, 3.42340000e-02, 2.09908100e-05, 2.91810947e+03
7.675, 3.42921600e-02, 2.09906640e-05, 2.91774002e+03
7.685, 3.43503742e-02, 2.09905198e-05, 2.91737022e+03
7.695, 3.44086483e-02, 2.09903774e-05, 2.91700004e+03
7.705, 3.44669770e-02, 2.09902367e-05, 2.91662952e+03
7.715, 3.45253658e-02, 2.09900978e-05, 2.91625862e+03
7.725, 3.45838095e-02, 2.09899606e-05, 2.91588738e+03
7.735, 3.46423137e-02, 2.09898252e-05, 2.91551575e+03
7.745, 3.47008730e-02, 2.09896916e-05, 2.91514377e+03
7.755, 3.47594931e-02, 2.09895597e-05, 2.91477141e+03
7.765, 3.48181687e-02, 2.09894296e-05, 2.91439870e+03
7.775, 3.48769054e-02, 2.09893013e-05, 2.91402560e+03
7.785, 3.49356978e-02, 2.09891748e-05, 2.91365215e+03
7.795, 3.49945516e-02, 2.09890501e-05, 2.91327832e+03
7.805, 3.50534615e-02, 2.09889272e-05, 2.91290413e+03
7.815, 3.51124332e-02, 2.09888060e-05, 2.91252955e+03
7.825, 3.51714611e-02, 2.09886867e-05, 2.91215462e+03
7.835, 3.52305512e-02, 2.09885692e-05, 2.91177930e+03
7.845, 3.52896979e-02, 2.09884535e-05, 2.91140362e+03
7.855, 3.53489070e-02, 2.09883397e-05, 2.91102755e+03
7.865, 3.54081730e-02, 2.09882276e-05, 2.91065112e+03
7.875, 3.54675018e-02, 2.09881174e-05, 2.91027429e+03
7.885, 3.55268907e-02, 2.09880090e-05, 2.90989709e+03
7.895, 3.55863370e-02, 2.09879025e-05, 2.90951952e+03
7.905, 3.56458465e-02, 2.09877978e-05, 2.90914156e+03
7.915, 3.57054137e-02, 2.09876950e-05, 2.90876324e+03
7.925, 3.57650446e-02, 2.09875940e-05, 2.90838452e+03
7.935, 3.58247334e-02, 2.09874949e-05, 2.90800543e+03
7.945, 3.58844862e-02, 2.09873976e-05, 2.90762594e+03
7.955, 3.59442973e-02, 2.09873022e-05, 2.90724609e+03
7.965, 3.60041727e-02, 2.09872087e-05, 2.90686583e+03
7.975, 3.60641067e-02, 2.09871171e-05, 2.90648520e+03
7.985, 3.61241054e-02, 2.09870273e-05, 2.90610417e+03
7.995, 3.61841630e-02, 2.09869395e-05, 2.90572277e+03
8.005, 3.62442856e-02, 2.09868535e-05, 2.90534097e+03
8.015, 3.63044704e-02, 2.09867694e-05, 2.90495877e+03
8.025, 3.63647119e-02, 2.09866873e-05, 2.90457622e+03
8.035, 3.64250216e-02, 2.09866070e-05, 2.90419324e+03
8.045, 3.64853941e-02, 2.09865287e-05, 2.90380987e+03
8.055, 3.65458295e-02, 2.09864523e-05, 2.90342611e+03
8.065, 3.66063223e-02, 2.09863778e-05, 2.90304199e+03
8.075, 3.66668840e-02, 2.09863052e-05, 2.90265743e+03
8.085, 3.67275092e-02, 2.09862346e-05, 2.90227248e+03
8.095, 3.67881980e-02, 2.09861659e-05, 2.90188713e+03
8.105, 3.68489447e-02, 2.09860992e-05, 2.90150142e+03
8.115, 3.69097613e-02, 2.09860344e-05, 2.90111528e+03
8.125, 3.69706419e-02, 2.09859716e-05, 2.90072873e+03
8.135, 3.70315869e-02, 2.09859107e-05, 2.90034179e+03
8.145, 3.70925963e-02, 2.09858518e-05, 2.89995444e+03
8.155, 3.71536646e-02, 2.09857949e-05, 2.89956672e+03
8.165, 3.72148036e-02, 2.09857400e-05, 2.89917857e+03
8.175, 3.72760076e-02, 2.09856870e-05, 2.89879001e+03
8.185, 3.73372768e-02, 2.09856361e-05, 2.89840104e+03
8.195, 3.73986056e-02, 2.09855871e-05, 2.89801170e+03
8.205, 3.74600058e-02, 2.09855401e-05, 2.89762192e+03
8.215, 3.75214717e-02, 2.09854952e-05, 2.89723173e+03
