pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
4.125, 9.98353482e-01, 8.53402688e-04, 1.16364432e+02
4.135, 9.98357927e-01, 8.53401904e-04, 1.16373612e+02
4.145, 9.98362371e-01, 8.53401120e-04, 1.16382791e+02
4.155, 9.98366815e-01, 8.53400336e-04, 1.16391970e+02
4.165, 9.98371259e-01, 8.53399553e-04, 1.16401150e+02
4.175, 9.98375703e-01, 8.53398770e-04, 1.16410329e+02
4.185, 9.98380146e-01, 8.53397987e-04, 1.16419508e+02
4.195, 9.98384590e-01, 8.53397205e-04, 1.16428687e+02
4.205, 9.98389034e-01, 8.53396422e-04, 1.16437866e+02
4.215, 9.98393477e-01, 8.53395640e-04, 1.16447045e+02
4.225, 9.98397921e-01, 8.53394859e-04, 1.16456224e+02
4.235, 9.98402364e-01, 8.53394078e-04, 1.16465403e+02
4.245, 9.98406807e-01, 8.53393296e-04, 1.16474582e+02
4.255, 9.98411251e-01, 8.53392516e-04, 1.16483761e+02
4.265, 9.98415694e-01, 8.53391735e-04, 1.16492939e+02
4.275, 9.98420137e-01, 8.53390955e-04, 1.16502118e+02
4.285, 9.98424580e-01, 8.53390175e-04, 1.16511296e+02
4.295, 9.98429023e-01, 8.53389396e-04, 1.16520475e+02
4.305, 9.98433465e-01, 8.53388616e-04, 1.16529653e+02
4.315, 9.98437908e-01, 8.53387838e-04, 1.16538831e+02
4.325, 9.98442350e-01, 8.53387059e-04, 1.16548009e+02
4.335, 9.98446793e-01, 8.53386280e-04, 1.16557188e+02
4.345, 9.98451235e-01, 8.53385502e-04, 1.16566366e+02
4.355, 9.98455678e-01, 8.53384725e-04, 1.16575544e+02
4.365, 9.98460120e-01, 8.53383947e-04, 1.16584722e+02
4.375, 9.98464562e-01, 8.53383170e-04, 1.16593900e+02
4.385, 9.98469004e-01, 8.53382393e-04, 1.16603078e+02
4.395, 9.98473446e-01, 8.53381616e-04, 1.16612255e+02
4.405, 9.98477888e-01, 8.53380840e-04, 1.16621433e+02
4.415, 9.98482330e-01, 8.53380064e-04, 1.16630610e+02
4.425, 9.98486772e-01, 8.53379288e-04, 1.16639788e+02
4.435, 9.98491213e-01, 8.53378513e-04, 1.16648965e+02
4.445, 9.98495655e-01, 8.53377738e-04, 1.16658143e+02
4.455, 9.98500096e-01, 8.53376963e-04, 1.16667320e+02
4.465, 9.98504537e-01, 8.53376188e-04, 1.16676497e+02
4.475, 9.98508979e-01, 8.53375414e-04, 1.16685674e+02
4.485, 9.98513420e-01, 8.53374640e-04, 1.16694851e+02
4.495, 9.98517861e-01, 8.53373867e-04, 1.16704028e+02
4.505, 9.98522302e-01, 8.53373093e-04, 1.16713205e+02
4.515, 9.98526743e-01, 8.53372320e-04, 1.16722382e+02
4.525, 9.98531184e-01, 8.53371548e-04, 1.16731559e+02
4.535, 9.98535624e-01, 8.53370775e-04, 1.16740736e+02
4.545, 9.98540065e-01, 8.53370003e-04, 1.16749912e+02
4.555, 9.98544505e-01, 8.53369231e-04, 1.16759089e+02
4.565, 9.98548946e-01, 8.53368459e-04, 1.16768265e+02
4.575, 9.98553386e-01, 8.53367688e-04, 1.16777442e+02
4.585, 9.98557827e-01, 8.53366917e-04, 1.16786618e+02
4.595, 9.98562267e-01, 8.53366147e-04, 1.16795794e+02
4.605, 9.98566707e-01, 8.53365376e-04, 1.16804971e+02
4.615, 9.98571147e-01, 8.53364606e-04, 1.16814147e+02
4.625, 9.98575587e-01, 8.53363836e-04, 1.16823323e+02
4.635, 9.98580027e-01, 8.53363067e-04, 1.16832499e+02
4.645, 9.98584466e-01, 8.53362298e-04, 1.16841675e+02
4.655, 9.98588906e-01, 8.53361529e-04, 1.16850851e+02
4.665, 9.98593346e-01, 8.53360760e-04, 1.16860026e+02
4.675, 9.98597785e-01, 8.53359992e-04, 1.16869202e+02
4.685, 9.98602224e-01, 8.53359224e-04, 1.16878378e+02
4.695, 9.98606664e-01, 8.53358456e-04, 1.16887554e+02
4.705, 9.98611103e-01, 8.53357689e-04, 1.16896729e+02
4.715, 9.98615542e-01, 8.53356921e-04, 1.16905905e+02
4.725, 9.98619981e-01, 8.53356155e-04, 1.16915080e+02
4.735, 9.98624420e-01, 8.53355388e-04, 1.16924255e+02
4.745, 9.98628859e-01, 8.53354622e-04, 1.16933430e+02
4.755, 9.98633298e-01, 8.53353856e-04, 1.16942605e+02
4.765, 9.98637736e-01, 8.53353090e-04, 1.16951780e+02
4.775, 9.98642175e-01, 8.53352325e-04, 1.16960956e+02
4.785, 9.98646614e-01, 8.53351560e-04, 1.16970130e+02
4.795, 9.98651052e-01, 8.53350795e-04, 1.16979305e+02
4.805, 9.98655490e-01, 8.53350031e-04, 1.16988480e+02
4.815, 9.98659929e-01, 8.53349266e-04, 1.16997655e+02
4.825, 9.98664367e-01, 8.53348502e-04, 1.17006829e+02
4.835, 9.98668805e-01, 8.53347739e-04, 1.17016004e+02
4.845, 9.98673243e-01, 8.53346976e-04, 1.17025178e+02
4.855, 9.98677681e-01, 8.53346213e-04, 1.17034353e+02
4.865, 9.98682119e-01, 8.53345450e-04, 1.17043527e+02
4.875, 9.98686556e-01, 8.53344688e-04, 1.17052702e+02
4.885, 9.98690994e-01, 8.53343925e-04, 1.17061876e+02
4.895, 9.98695432e-01, 8.53343164e-04, 1.17071050e+02
4.905, 9.98699869e-01, 8.53342402e-04, 1.17080224e+02
4.915, 9.98704306e-01, 8.53341641e-04, 1.17089398e+02
4.925, 9.98708744e-01, 8.53340880e-04, 1.17098572e+02
4.935, 9.98713181e-01, 8.53340119e-04, 1.17107746e+02
4.945, 9.98717618e-01, 8.53339359e-04, 1.17116920e+02
4.955, 9.98722055e-01, 8.53338599e-04, 1.17126093e+02
4.965, 9.98726492e-01, 8.53337839e-04, 1.17135267e+02
4.975, 9.98730929e-01, 8.53337080e-04, 1.17144441e+02
4.985, 9.98735366e-01, 8.53336321e-04, 1.17153614e+02
4.995, 9.98739802e-01, 8.53335562e-04, 1.17162787e+02
5.005, 9.98744239e-01, 8.53334803e-04, 1.17171961e+02
5.015, 9.98748675e-01, 8.53334045e-04, 1.17181134e+02
5.025, 9.98753112e-01, 8.53333287e-04, 1.17190308e+02
5.035, 9.98757548e-01, 8.53332529e-04, 1.17199480e+02
5.045, 9.98761984e-01, 8.53331772e-04, 1.17208654e+02
5.055, 9.98766420e-01, 8.53331015e-04, 1.17217827e+02
5.065, 9.98770856e-01, 8.53330258e-04, 1.17227000e+02
5.075, 9.98775292e-01, 8.53329502e-04, 1.17236172e+02
5.085, 9.98779728e-01, 8.53328745e-04, 1.17245345e+02
5.095, 9.98784164e-01, 8.53327990e-04, 1.17254518e+02
5.105, 9.98788600e-01, 8.53327234e-04, 1.17263691e+02
5.115, 9.98793035e-01, 8.53326479e-04, 1.17272863e+02
5.125, 9.98797471e-01, 8.53325724e-04, 1.17282036e+02
5.135, 9.98801906e-01, 8.53324969e-04, 1.17291208e+02
5.145, 9.98806342e-01, 8.53324215e-04, 1.17300381e+02
5.155, 9.98810777e-01, 8.53323460e-04, 1.17309553e+02
5.165, 9.98815212e-01, 8.53322707e-04, 1.17318725e+02
5.175, 9.98819647e-01, 8.53321953e-04, 1.17327897e+02
5.185, 9.98824082e-01, 8.53321200e-04, 1.17337069e+02
5.195, 9.98828517e-01, 8.53320447e-04, 1.17346242e+02
5.205, 9.98832952e-01, 8.53319694e-04, 1.17355413e+02
5.215, 9.98837387e-01, 8.53318942e-04, 1.17364585e+02
5.225, 9.98841821e-01, 8.53318190e-04, 1.17373757e+02
5.235, 9.98846256e-01, 8.53317438e-04, 1.17382929e+02
5.245, 9.98850690e-01, 8.53316687e-04, 1.17392100e+02
5.255, 9.98855125e-01, 8.53315936e-04, 1.17401272e+02
5.265, 9.98859559e-01, 8.53315185e-04, 1.17410443e+02
5.275, 9.98863993e-01, 8.53314434e-04, 1.17419615e+02
5.285, 9.98868427e-01, 8.53313684e-04, 1.17428786e+02
5.295, 9.98872861e-01, 8.53312934e-04, 1.17437958e+02
5.305, 9.98877295e-01, 8.53312184e-04, 1.17447129e+02
5.315, 9.98881729e-01, 8.53311435e-04, 1.17456300e+02
5.325, 9.98886163e-01, 8.53310686e-04, 1.17465471e+02
5.335, 9.98890596e-01, 8.53309937e-04, 1.17474642e+02
5.345, 9.98895030e-01, 8.53309188e-04, 1.17483813e+02
5.355, 9.98899464e-01, 8.53308440e-04, 1.17492984e+02
5.365, 9.98903897e-01, 8.53307692e-04, 1.17502155e+02
5.375, 9.98908330e-01, 8.53306945e-04, 1.17511325e+02
5.385, 9.98912764e-01, 8.53306197e-04, 1.17520496e+02
5.395, 9.98917197e-01, 8.53305450e-04, 1.17529667e+02
5.405, 9.98921630e-01, 8.53304704e-04, 1.17538837e+02
5.415, 9.98926063e-01, 8.53303957e-04, 1.17548008e+02
5.425, 9.98930496e-01, 8.53303211e-04, 1.17557178e+02
5.435, 9.98934928e-01, 8.53302465e-04, 1.17566348e+02
5.445, 9.98939361e-01, 8.53301720e-04, 1.17575519e+02
5.455, 9.98943794e-01, 8.53300975e-04, 1.17584689e+02
5.465, 9.98948226e-01, 8.53300230e-04, 1.17593859e+02
5.475, 9.98952659e-01, 8.53299485e-04, 1.17603029e+02
5.485, 9.98957091e-01, 8.53298741e-04, 1.17612199e+02
5.495, 9.98961523e-01, 8.53297997e-04, 1.17621369e+02
5.505, 9.98965956e-01, 8.53297253e-04, 1.17630539e+02
5.515, 9.98970387e-01, 8.53296509e-04, 1.17639708e+02
5.525, 9.98974820e-01, 8.53295766e-04, 1.17648878e+02
5.535, 9.98979251e-01, 8.53295023e-04, 1.17658047e+02
5.545, 9.98983683e-01, 8.53294281e-04, 1.17667217e+02
5.555, 9.98988115e-01, 8.53293538e-04, 1.17676386e+02
5.565, 9.98992547e-01, 8.53292796e-04, 1.17685556e+02
5.575, 9.98996978e-01, 8.53292055e-04, 1.17694725e+02
5.585, 9.99001410e-01, 8.53291313e-04, 1.17703894e+02
5.595, 9.99005841e-01, 8.53290572e-04, 1.17713063e+02
5.605, 9.99010272e-01, 8.53289832e-04, 1.17722233e+02
5.615, 9.99014703e-01, 8.53289091e-04, 1.17731402e+02
5.625, 9.99019135e-01, 8.53288351e-04, 1.17740571e+02
5.635, 9.99023566e-01, 8.53287611e-04, 1.17749740e+02
5.645, 9.99027997e-01, 8.53286871e-04, 1.17758908e+02
5.655, 9.99032428e-01, 8.53286132e-04, 1.17768077e+02
5.665, 9.99036858e-01, 8.53285393e-04, 1.17777246e+02
5.675, 9.99041289e-01, 8.53284654e-04, 1.17786415e+02
5.685, 9.99045720e-01, 8.53283916e-04, 1.17795583e+02
5.695, 9.99050150e-01, 8.53283178e-04, 1.17804752e+02
5.705, 9.99054580e-01, 8.53282440e-04, 1.17813920e+02
5.715, 9.99059011e-01, 8.53281702e-04, 1.17823088e+02
5.725, 9.99063441e-01, 8.53280965e-04, 1.17832256e+02
5.735, 9.99067871e-01, 8.53280228e-04, 1.17841425e+02
5.745, 9.99072301e-01, 8.53279491e-04, 1.17850593e+02
5.755, 9.99076731e-01, 8.53278755e-04, 1.17859761e+02
5.765, 9.99081161e-01, 8.53278019e-04, 1.17868929e+02
5.775, 9.99085591e-01, 8.53277283e-04, 1.17878097e+02
5.785, 9.99090021e-01, 8.53276548e-04, 1.17887264e+02
5.795, 9.99094450e-01, 8.53275813e-04, 1.17896432e+02
5.805, 9.99098880e-01, 8.53275078e-04, 1.17905600e+02
5.815, 9.99103309e-01, 8.53274343e-04, 1.17914767e+02
5.825, 9.99107739e-01, 8.53273609e-04, 1.17923935e+02
5.835, 9.99112168e-01, 8.53272875e-04, 1.17933102e+02
5.845, 9.99116597e-01, 8.53272141e-04, 1.17942270e+02
5.855, 9.99121026e-01, 8.53271408e-04, 1.17951437e+02
5.865, 9.99125455e-01, 8.53270675e-04, 1.17960604e+02
5.875, 9.99129884e-01, 8.53269942e-04, 1.17969772e+02
5.885, 9.99134313e-01, 8.53269209e-04, 1.17978939e+02
5.895, 9.99138742e-01, 8.53268477e-04, 1.17988106e+02
5.905, 9.99143171e-01, 8.53267745e-04, 1.17997273e+02
5.915, 9.99147599e-01, 8.53267013e-04, 1.18006440e+02
5.925, 9.99152028e-01, 8.53266282e-04, 1.18015607e+02
5.935, 9.99156456e-01, 8.53265551e-04, 1.18024773e+02
5.945, 9.99160884e-01, 8.53264820e-04, 1.18033940e+02
5.955, 9.99165312e-01, 8.53264090e-04, 1.18043106e+02
5.965, 9.99169741e-01, 8.53263360e-04, 1.18052273e+02
5.975, 9.99174169e-01, 8.53262630e-04, 1.18061439e+02
5.985, 9.99178597e-01, 8.53261900e-04, 1.18070606e+02
5.995, 9.99183024e-01, 8.53261171e-04, 1.18079772e+02
6.005, 9.99187452e-01, 8.53260442e-04, 1.18088939e+02
6.015, 9.99191880e-01, 8.53259713e-04, 1.18098105e+02
6.025, 9.99196308e-01, 8.53258985e-04, 1.18107271e+02
6.035, 9.99200735e-01, 8.53258257e-04, 1.18116437e+02
6.045, 9.99205162e-01, 8.53257529e-04, 1.18125603e+02
6.055, 9.99209590e-01, 8.53256802e-04, 1.18134769e+02
6.065, 9.99214017e-01, 8.53256075e-04, 1.18143935e+02
6.075, 9.99218444e-01, 8.53255348e-04, 1.18153100e+02
6.085, 9.99222871e-01, 8.53254621e-04, 1.18162266e+02
6.095, 9.99227298e-01, 8.53253895e-04, 1.18171431e+02
6.105, 9.99231725e-01, 8.53253169e-04, 1.18180597e+02
6.115, 9.99236152e-01, 8.53252443e-04, 1.18189762e+02
6.125, 9.99240579e-01, 8.53251718e-04, 1.18198928e+02
6.135, 9.99245005e-01, 8.53250993e-04, 1.18208094e+02
6.145, 9.99249432e-01, 8.53250268e-04, 1.18217259e+02
6.155, 9.99253858e-01, 8.53249543e-04, 1.18226424e+02
6.165, 9.99258285e-01, 8.53248819e-04, 1.18235589e+02
6.175, 9.99262711e-01, 8.53248095e-04, 1.18244754e+02
6.185, 9.99267137e-01, 8.53247371e-04, 1.18253919e+02
6.195, 9.99271563e-01, 8.53246648e-04, 1.18263084e+02
6.205, 9.99275989e-01, 8.53245925e-04, 1.18272249e+02
6.215, 9.99280415e-01, 8.53245202e-04, 1.18281414e+02
6.225, 9.99284841e-01, 8.53244480e-04, 1.18290578e+02
6.235, 9.99289267e-01, 8.53243758e-04, 1.18299743e+02
6.245, 9.99293692e-01, 8.53243036e-04, 1.18308907e+02
6.255, 9.99298118e-01, 8.53242314e-04, 1.18318072e+02
6.265, 9.99302544e-01, 8.53241593e-04, 1.18327236e+02
6.275, 9.99306969e-01, 8.53240872e-04, 1.18336401e+02
6.285, 9.99311394e-01, 8.53240151e-04, 1.18345565e+02
6.295, 9.99315820e-01, 8.53239431e-04, 1.18354729e+02
6.305, 9.99320245e-01, 8.53238711e-04, 1.18363893e+02
6.315, 9.99324670e-01, 8.53237991e-04, 1.18373057e+02
6.325, 9.99329095e-01, 8.53237272e-04, 1.18382221e+02
6.335, 9.99333520e-01, 8.53236552e-04, 1.18391385e+02
6.345, 9.99337944e-01, 8.53235833e-04, 1.18400549e+02
6.355, 9.99342369e-01, 8.53235115e-04, 1.18409713e+02
6.365, 9.99346794e-01, 8.53234397e-04, 1.18418876e+02
6.375, 9.99351218e-01, 8.53233679e-04, 1.18428040e+02
6.385, 9.99355643e-01, 8.53232961e-04, 1.18437204e+02
6.395, 9.99360067e-01, 8.53232243e-04, 1.18446367e+02
6.405, 9.99364491e-01, 8.53231526e-04, 1.18455531e+02
6.415, 9.99368915e-01, 8.53230809e-04, 1.18464694e+02
6.425, 9.99373340e-01, 8.53230093e-04, 1.18473857e+02
6.435, 9.99377764e-01, 8.53229377e-04, 1.18483020e+02
6.445, 9.99382188e-01, 8.53228661e-04, 1.18492184e+02
6.455, 9.99386611e-01, 8.53227945e-04, 1.18501347e+02
6.465, 9.99391035e-01, 8.53227230e-04, 1.18510510e+02
6.475, 9.99395459e-01, 8.53226515e-04, 1.18519673e+02
6.485, 9.99399882e-01, 8.53225800e-04, 1.18528836e+02
6.495, 9.99404306e-01, 8.53225085e-04, 1.18537998e+02
6.505, 9.99408729e-01, 8.53224371e-04, 1.18547161e+02
6.515, 9.99413152e-01, 8.53223657e-04, 1.18556323e+02
6.525, 9.99417576e-01, 8.53222944e-04, 1.18565486e+02
6.535, 9.99421999e-01, 8.53222231e-04, 1.18574649e+02
6.545, 9.99426422e-01, 8.53221518e-04, 1.18583811e+02
6.555, 9.99430845e-01, 8.53220805e-04, 1.18592973e+02
6.565, 9.99435268e-01, 8.53220093e-04, 1.18602136e+02
6.575, 9.99439690e-01, 8.53219380e-04, 1.18611298e+02
6.585, 9.99444113e-01, 8.53218669e-04, 1.18620460e+02
6.595, 9.99448536e-01, 8.53217957e-04, 1.18629622e+02
6.605, 9.99452958e-01, 8.53217246e-04, 1.18638784e+02
6.615, 9.99457381e-01, 8.53216535e-04, 1.18647946e+02
6.625, 9.99461803e-01, 8.53215824e-04, 1.18657108e+02
6.635, 9.99466225e-01, 8.53215114e-04, 1.18666270e+02
6.645, 9.99470647e-01, 8.53214404e-04, 1.18675432e+02
6.655, 9.99475070e-01, 8.53213694e-04, 1.18684593e+02
6.665, 9.99479491e-01, 8.53212985e-04, 1.18693755e+02
6.675, 9.99483913e-01, 8.53212276e-04, 1.18702916e+02
6.685, 9.99488335e-01, 8.53211567e-04, 1.18712078e+02
6.695, 9.99492757e-01, 8.53210858e-04, 1.18721239e+02
6.705, 9.99497178e-01, 8.53210150e-04, 1.18730400e+02
6.715, 9.99501600e-01, 8.53209442e-04, 1.18739562e+02
6.725, 9.99506021e-01, 8.53208735e-04, 1.18748723e+02
6.735, 9.99510443e-01, 8.53208027e-04, 1.18757884e+02
6.745, 9.99514864e-01, 8.53207320e-04, 1.18767045e+02
6.755, 9.99519285e-01, 8.53206613e-04, 1.18776206e+02
6.765, 9.99523706e-01, 8.53205907e-04, 1.18785367e+02
6.775, 9.99528127e-01, 8.53205201e-04, 1.18794528e+02
6.785, 9.99532548e-01, 8.53204495e-04, 1.18803688e+02
6.795, 9.99536969e-01, 8.53203789e-04, 1.18812849e+02
6.805, 9.99541390e-01, 8.53203084e-04, 1.18822009e+02
6.815, 9.99545811e-01, 8.53202379e-04, 1.18831170e+02
6.825, 9.99550231e-01, 8.53201674e-04, 1.18840330e+02
6.835, 9.99554652e-01, 8.53200970e-04, 1.18849491e+02
6.845, 9.99559072e-01, 8.53200266e-04, 1.18858651e+02
6.855, 9.99563492e-01, 8.53199562e-04, 1.18867811e+02
6.865, 9.99567913e-01, 8.53198858e-04, 1.18876971e+02
6.875, 9.99572333e-01, 8.53198155e-04, 1.18886132e+02
6.885, 9.99576753e-01, 8.53197452e-04, 1.18895292e+02
6.895, 9.99581173e-01, 8.53196750e-04, 1.18904452e+02
6.905, 9.99585593e-01, 8.53196047e-04, 1.18913612e+02
6.915, 9.99590012e-01, 8.53195345e-04, 1.18922771e+02
6.925, 9.99594432e-01, 8.53194644e-04, 1.18931931e+02
6.935, 9.99598852e-01, 8.53193942e-04, 1.18941091e+02
6.945, 9.99603271e-01, 8.53193241e-04, 1.18950250e+02
6.955, 9.99607691e-01, 8.53192540e-04, 1.18959410e+02
6.965, 9.99612110e-01, 8.53191840e-04, 1.18968569e+02
6.975, 9.99616529e-01, 8.53191139e-04, 1.18977729e+02
6.985, 9.99620949e-01, 8.53190439e-04, 1.18986888e+02
6.995, 9.99625368e-01, 8.53189740e-04, 1.18996047e+02
7.005, 9.99629787e-01, 8.53189040e-04, 1.19005207e+02
7.015, 9.99634206e-01, 8.53188341e-04, 1.19014365e+02
7.025, 9.99638624e-01, 8.53187642e-04, 1.19023525e+02
7.035, 9.99643043e-01, 8.53186944e-04, 1.19032683e+02
7.045, 9.99647462e-01, 8.53186246e-04, 1.19041843e+02
7.055, 9.99651880e-01, 8.53185548e-04, 1.19051001e+02
7.065, 9.99656299e-01, 8.53184850e-04, 1.19060160e+02
7.075, 9.99660717e-01, 8.53184153e-04, 1.19069319e+02
7.085, 9.99665136e-01, 8.53183456e-04, 1.19078477e+02
7.095, 9.99669554e-01, 8.53182759e-04, 1.19087636e+02
7.105, 9.99673972e-01, 8.53182063e-04, 1.19096794e+02
7.115, 9.99678390e-01, 8.53181367e-04, 1.19105953e+02
7.125, 9.99682808e-01, 8.53180671e-04, 1.19115111e+02
7.135, 9.99687226e-01, 8.53179975e-04, 1.19124270e+02
7.145, 9.99691643e-01, 8.53179280e-04, 1.19133427e+02
7.155, 9.99696061e-01, 8.53178585e-04, 1.19142586e+02
7.165, 9.99700479e-01, 8.53177891e-04, 1.19151744e+02
7.175, 9.99704896e-01, 8.53177196e-04, 1.19160902e+02
7.185, 9.99709314e-01, 8.53176502e-04, 1.19170059e+02
7.195, 9.99713731e-01, 8.53175809e-04, 1.19179218e+02
7.205, 9.99718148e-01, 8.53175115e-04, 1.19188375e+02
7.215, 9.99722565e-01, 8.53174422e-04, 1.19197533e+02
7.225, 9.99726982e-01, 8.53173729e-04, 1.19206690e+02
7.235, 9.99731400e-01, 8.53173037e-04, 1.19215848e+02
7.245, 9.99735816e-01, 8.53172344e-04, 1.19225005e+02
7.255, 9.99740233e-01, 8.53171652e-04, 1.19234163e+02
7.265, 9.99744650e-01, 8.53170961e-04, 1.19243320e+02
7.275, 9.99749067e-01, 8.53170269e-04, 1.19252478e+02
7.285, 9.99753483e-01, 8.53169578e-04, 1.19261635e+02
7.295, 9.99757900e-01, 8.53168887e-04, 1.19270792e+02
7.305, 9.99762316e-01, 8.53168197e-04, 1.19279949e+02
7.315, 9.99766732e-01, 8.53167507e-04, 1.19289106e+02
7.325, 9.99771148e-01, 8.53166817e-04, 1.19298263e+02
7.335, 9.99775564e-01, 8.53166127e-04, 1.19307420e+02
7.345, 9.99779980e-01, 8.53165438e-04, 1.19316576e+02
7.355, 9.99784396e-01, 8.53164749e-04, 1.19325733e+02
7.365, 9.99788812e-01, 8.53164060e-04, 1.19334890e+02
7.375, 9.99793228e-01, 8.53163372e-04, 1.19344046e+02
7.385, 9.99797644e-01, 8.53162684e-04, 1.19353203e+02
7.395, 9.99802059e-01, 8.53161996e-04, 1.19362359e+02
7.405, 9.99806475e-01, 8.53161308e-04, 1.19371516e+02
7.415, 9.99810890e-01, 8.53160621e-04, 1.19380672e+02
7.425, 9.99815306e-01, 8.53159934e-04, 1.19389828e+02
7.435, 9.99819721e-01, 8.53159248e-04, 1.19398984e+02
7.445, 9.99824136e-01, 8.53158561e-04, 1.19408140e+02
7.455, 9.99828551e-01, 8.53157875e-04, 1.19417296e+02
7.465, 9.99832966e-01, 8.53157189e-04, 1.19426452e+02
7.475, 9.99837381e-01, 8.53156504e-04, 1.19435608e+02
7.485, 9.99841796e-01, 8.53155819e-04, 1.19444764e+02
7.495, 9.99846210e-01, 8.53155134e-04, 1.19453919e+02
7.505, 9.99850625e-01, 8.53154449e-04, 1.19463075e+02
7.515, 9.99855039e-01, 8.53153765e-04, 1.19472231e+02
7.525, 9.99859454e-01, 8.53153081e-04, 1.19481386e+02
7.535, 9.99863868e-01, 8.53152397e-04, 1.19490542e+02
7.545, 9.99868283e-01, 8.53151714e-04, 1.19499697e+02
7.555, 9.99872697e-01, 8.53151031e-04, 1.19508852e+02
7.565, 9.99877111e-01, 8.53150348e-04, 1.19518008e+02
7.575, 9.99881525e-01, 8.53149666e-04, 1.19527163e+02
7.585, 9.99885939e-01, 8.53148983e-04, 1.19536318e+02
7.595, 9.99890352e-01, 8.53148302e-04, 1.19545473e+02
7.605, 9.99894766e-01, 8.53147620e-04, 1.19554628e+02
7.615, 9.99899180e-01, 8.53146939e-04, 1.19563782e+02
7.625, 9.99903593e-01, 8.53146258e-04, 1.19572937e+02
7.635, 9.99908007e-01, 8.53145577e-04, 1.19582092e+02
7.645, 9.99912420e-01, 8.53144896e-04, 1.19591247e+02
7.655, 9.99916834e-01, 8.53144216e-04, 1.19600402e+02
7.665, 9.99921247e-01, 8.53143536e-04, 1.19609556e+02
7.675, 9.99925660e-01, 8.53142857e-04, 1.19618711e+02
7.685, 9.99930073e-01, 8.53142178e-04, 1.19627865e+02
7.695, 9.99934486e-01, 8.53141499e-04, 1.19637019e+02
7.705, 9.99938899e-01, 8.53140820e-04, 1.19646173e+02
7.715, 9.99943312e-01, 8.53140142e-04, 1.19655328e+02
7.725, 9.99947724e-01, 8.53139464e-04, 1.19664481e+02
7.735, 9.99952137e-01, 8.53138786e-04, 1.19673636e+02
7.745, 9.99956549e-01, 8.53138108e-04, 1.19682789e+02
7.755, 9.99960962e-01, 8.53137431e-04, 1.19691944e+02
7.765, 9.99965374e-01, 8.53136754e-04, 1.19701097e+02
7.775, 9.99969787e-01, 8.53136078e-04, 1.19710251e+02
7.785, 9.99974199e-01, 8.53135402e-04, 1.19719404e+02
7.795, 9.99978611e-01, 8.53134726e-04, 1.19728558e+02
7.805, 9.99983023e-01, 8.53134050e-04, 1.19737712e+02
7.815, 9.99987435e-01, 8.53133374e-04, 1.19746865e+02
7.825, 9.99991846e-01, 8.53132699e-04, 1.19756018e+02
7.835, 9.99996258e-01, 8.53132025e-04, 1.19765172e+02
7.845, 1.00000067e+00, 8.53131350e-04, 1.19774325e+02
7.855, 1.00000508e+00, 8.53130676e-04, 1.19783478e+02
7.865, 1.00000949e+00, 8.53130002e-04, 1.19792631e+02
7.875, 1.00001390e+00, 8.53129328e-04, 1.19801784e+02
7.885, 1.00001832e+00, 8.53128655e-04, 1.19810938e+02
7.895, 1.00002273e+00, 8.53127982e-04, 1.19820090e+02
7.905, 1.00002714e+00, 8.53127309e-04, 1.19829243e+02
7.915, 1.00003155e+00, 8.53126637e-04, 1.19838396e+02
7.925, 1.00003596e+00, 8.53125965e-04, 1.19847549e+02
7.935, 1.00004037e+00, 8.53125293e-04, 1.19856701e+02
7.945, 1.00004478e+00, 8.53124621e-04, 1.19865854e+02
7.955, 1.00004919e+00, 8.53123950e-04, 1.19875006e+02
7.965, 1.00005360e+00, 8.53123279e-04, 1.19884159e+02
7.975, 1.00005801e+00, 8.53122608e-04, 1.19893311e+02
7.985, 1.00006242e+00, 8.53121938e-04, 1.19902463e+02
7.995, 1.00006683e+00, 8.53121268e-04, 1.19911615e+02
8.005, 1.00007124e+00, 8.53120598e-04, 1.19920768e+02
8.015, 1.00007565e+00, 8.53119929e-04, 1.19929920e+02
8.025, 1.00008006e+00, 8.53119260e-04, 1.19939071e+02
8.035, 1.00008447e+00, 8.53118591e-04, 1.19948223e+02
8.045, 1.00008888e+00, 8.53117922e-04, 1.19957375e+02
8.055, 1.00009329e+00, 8.53117254e-04, 1.19966527e+02
8.065, 1.00009770e+00, 8.53116586e-04, 1.19975678e+02
8.075, 1.00010211e+00, 8.53115918e-04, 1.19984830e+02
8.085, 1.00010652e+00, 8.53115251e-04, 1.19993982e+02
8.095, 1.00011093e+00, 8.53114584e-04, 1.20003134e+02
8.105, 1.00011534e+00, 8.53113917e-04, 1.20012284e+02
8.115, 1.00011975e+00, 8.53113250e-04, 1.20021436e+02
8.125, 1.00012416e+00, 8.53112584e-04, 1.20030588e+02
8.135, 1.00012857e+00, 8.53111918e-04, 1.20039739e+02
8.145, 1.00013298e+00, 8.53111253e-04, 1.20048890e+02
8.155, 1.00013739e+00, 8.53110587e-04, 1.20058041e+02
8.165, 1.00014180e+00, 8.53109922e-04, 1.20067192e+02
8.175, 1.00014620e+00, 8.53109257e-04, 1.20076343e+02
8.185, 1.00015061e+00, 8.53108593e-04, 1.20085494e+02
8.195, 1.00015502e+00, 8.53107929e-04, 1.20094644e+02
8.205, 1.00015943e+00, 8.53107265e-04, 1.20103795e+02
8.215, 1.00016384e+00, 8.53106601e-04, 1.20112946e+02
